doc_id,file,fileName,id ,abstract,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,file
processed_fulltext_89.txt,fulltext_89,fulltext_89.txt,http://www.jstor.org/stable/90015299,"In light of events in several countries that were instigated by values that are contrary to those held by the Association for Library and Information Science Education (ALISE), the ALISE Board of Directors reaffirms its commitment to, and promotion of, diversity, equality and inclusion in the library and information science (LIS) education and professional community, and condemns racism, hate, bigotry, and violence. Diversity and inclusion are core elements of the LIS curriculum. To help LIS instructors teach and promote diversity, equality, and inclusion in their curriculum, we have compiled a list of recent works. This list is intended to serve as a living document. We encourage LIS educators, professionals, and students to use these resources in relevant learning settings to further promote these values within the communities we serve. (August 24, 2017)",Diversity in LIS Education Resources,Journal of Education for Library and Information Science,2017,10.2307/90015299,article,research-article,jstor,,10/1/2017,4,58,http://www.jstor.org/stable/90015299,Rong Tang; Denice Adkins; Janet Ceja; Nicole Cooke; Robin Fogle Kurz; Cecilia Salvatore; Laura Saunders,Association for Library and Information Science Education (ALISE),eng,241,244,,library; lis education; diversity; library quarterly; science; justice; alise board; lis curriculum; diversity equality; inclusion,1546,4,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_90.txt,fulltext_90,fulltext_90.txt,http://www.jstor.org/stable/4304685,,Community Developments and Their Effect on Library Planning,"The Library Quarterly: Information, Community, Policy",1957,10.2307/4304685,article,research-article,jstor,,10/1/1957,4,27,http://www.jstor.org/stable/4304685,Philip M. Hauser,University of Chicago Press,eng,255,266,,population; metropolitan areas; library; library planner; united; states; persons; changes; million; library planning,6846,12,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_91.txt,fulltext_91,fulltext_91.txt,http://www.jstor.org/stable/40324282,"This article identifies indicators of effectiveness that deans of schools with American Library Association (ALA) accredited programs believe are ""essential,"" ""important,"" or ""not important"" to know about a school of library and information studies (LIS) in order to evaluate it. A previous article by the same authors focused on views that members of four constituent groups of LIS schools hold about the same indicators.¹ Comparing deans with the constituent groups, there is 77 percent agreement between deans and members of ALA's Committee on Accreditation (COA) over which indicators of effectiveness belong in each of the three designated categories. There is less agreement between deans and senior academic administrators (70 percent), alumni (57 percent), and employers (44 percent). Overall, deans focus heavily on administrative, faculty, and resource issues.",Deans Rank Indicators of Effectiveness for Schools of Library and Information Studies,Journal of Education for Library and Information Science,1996,10.2307/40324282,article,research-article,jstor,,1/1/1996,1,37,http://www.jstor.org/stable/40324282,Rebecca Watson-Boone; Darlene Weingand,Association for Library and Information Science Education (ALISE),eng,30,43,,indicators; constituent groups; faculty; schools; four constituent; deans rank; administrators; employers; effectiveness; alums and employers,5861,14,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_92.txt,fulltext_92,fulltext_92.txt,http://www.jstor.org/stable/10.1086/670694,"AbstractIn college, I was surprised by the excitement of those in the student union who were hovering over the headlines in the local newspaper: “Russia Launches the First Satellite …‘Sputnik.'” Russia had won the “race to space.” How could Russia, where the majority of the population had only learned to read and write in the last fifty years, outdo the United States? Here's how: in 1945 the Allies allocated Berlin to Russia. Russia seized German scientists and Jewish intellectuals in countries from the Baltic to the Adriatic, thus acquiring a new talent pool of the brightest minds in Europe. Its edge over the United States in the “space race” succeeded because of a diverse talent pool of harnessed diversity. This caused US leaders to evaluate their own scientists. The United States realized that the only way to win the “space race” was to expand the educational system to include all races and cultures.",The Advantages of Diversity,"The Library Quarterly: Information, Community, Policy",2013,10.1086/670694,article,research-article,jstor,,7/1/2013,3,83,http://www.jstor.org/stable/10.1086/670694,Herman L. Totten,The University of Chicago Press,en,204,206,,talent pool; diversity; russia; advantage; united; tossed salad; states; embrace; experiences perspectives; harnessed diversity,1075,3,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_93.txt,fulltext_93,fulltext_93.txt,http://www.jstor.org/stable/4304233,,Readjustments by the Librarian,"The Library Quarterly: Information, Community, Policy",1953,10.2307/4304233,article,research-article,jstor,,7/1/1953,3,23,http://www.jstor.org/stable/4304233,Herman H. Fussler,University of Chicago Press,eng,216,229,,scholarly; library; scholarly libraries; scholarly library; librarians; readjustments; microfilm; scholars; institutions; scholarship,7799,14,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_94.txt,fulltext_94,fulltext_94.txt,http://www.jstor.org/stable/10.1086/676490,"AbstractThis study examines cultural authenticity reflected in multicultural picture books. Specifically, this study attempts to reframe issues surrounding the topic of cultural authenticity based on a systematic and empirical analysis of picture books that represent three different ethnic groups: African Americans, Asian Americans, and Hispanic Americans. A total of forty-five systematically selected picture books that represent fifteen books per ethnic group were selected and evaluated by multiple reviewers who were insiders of the culture. A coding scheme was developed to evaluate each book in terms of profile of major and minor characters, settings of the story, stereotypical features, and cultural authenticity. An in-depth evaluation of all selected books was added by a team of three reviewers in order to validate the results of the coded analysis. This study aims to shed light on library youth services and diversity education in a society with increasing ethnic diversity.",Evaluating Cultural Authenticity in Multicultural Picture Books: A Collaborative Analysis for Diversity Education,"The Library Quarterly: Information, Community, Policy",2014,10.1086/676490,article,research-article,jstor,,7/1/2014,3,84,http://www.jstor.org/stable/10.1086/676490,EunYoung Yoo-Lee; Lauren Fowler; Denice Adkins; Kyung-Sun Kim; Halima N. Davis,The University of Chicago Press,en,324,347,,cultural authenticity; culturally authentic; african; coders; characters; picture; americans; american; stereotypical; illustrations,8093,24,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_95.txt,fulltext_95,fulltext_95.txt,http://www.jstor.org/stable/4302210,,Methods for Making Known to Inexperienced Readers the Resources and Facilities Offered by American Public Libraries,"The Library Quarterly: Information, Community, Policy",1935,10.2307/4302210,article,research-article,jstor,,10/1/1935,4,5,http://www.jstor.org/stable/4302210,Joseph L. Wheeler,University of Chicago Press,eng,371,406,,library; public library; readers; reading; library resources; librarians; known library; american library; american; library quarterly,12452,37,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_96.txt,fulltext_96,fulltext_96.txt,http://www.jstor.org/stable/26561687,"Across the nation, librarians work with caregivers and children to encourage engagement in their early literacy programs. However, these early literacy programs that libraries provide have been left mostly undocumented by research, especially through quantitative methods. Valuable Initiatives in Early Learning that Work Successfully (VIEWS2) was designed to test new ways to measure the effectiveness of these early literacy programs for young children (birth to kindergarten), leveraging a mixed methods, quasi-experimental design. Using two innovative tools, researchers collected data at 120 public library storytimes in the first year of research, observing approximately 1,440 children ranging from birth to 60 months of age. Analysis of year-one data showed a correlation between the early literacy content of the storytime program and children's outcomes in terms of early literacy behaviors. These findings demonstrate that young children who attend public library storytimes are responding to the early literacy content in the storytime programs.",Early Literacy in Library Storytimes,"The Library Quarterly: Information, Community, Policy",2016,10.2307/26561687,article,research-article,jstor,,10/1/2016,4,86,http://www.jstor.org/stable/26561687,Kathleen Campana; J. Elizabeth Mills; Janet L. Capps; Eliza T. Dresang; Allyson Carlyle; Cheryl A. Metoyer; Ivette Bayo Urban; Erika N. Feldman; Marin Brouwer; Kathleen Burnett; Bowie Kotrla,The University of Chicago Press,eng,369,388,,early literacy; storytime; storytime providers; children; library; literacy skills; public library; children demonstrate; literacy content; library storytimes,8057,20,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_97.txt,fulltext_97,fulltext_97.txt,http://www.jstor.org/stable/10.1086/382845,"Obituaries can reveal much about the way a profession is conceived and structured in the popular imagination. This article examines obituaries of librarians in the New York Times between 1977 and 2002 to determine how librarians were presented to the general public by a major newspaper. Although librarianship is a female‐intensive profession, 63.4 percent of the obituaries chronicled the lives of male librarians. Although public and school librarians outnumber their academic counterparts, obituaries focused on academic librarians. Far from creating a stereotypical portrait of librarians as shy, dour, dowdy, and sheltered individuals, the emphasis on large‐scale achievements in the obituaries produces an image of librarianship as a glamorous profession. Some librarians are presented as sleuths and detectives who amassed large collections. They contributed to the progress of scholarly research with extensive publications. Many others had connections to prominent people, making the most of these social networks in their work. Librarians were also players on the global stage, founding libraries abroad and developing international guidelines that led to institutional progress. Emphasis on large‐scale accomplishment, however, tends to obscure the contributions of librarians who daily perform countless small and caring acts that, summed together, positively affect the lives of ordinary individuals.",The Portrayal of Librarians in Obituaries at the End of the Twentieth Century,"The Library Quarterly: Information, Community, Policy",2004,10.1086/382845,article,research-article,jstor,,4/1/2004,2,74,http://www.jstor.org/stable/10.1086/382845,Juris Dilevko; Lisa Gottlieb,The University of Chicago Press,en,152,180,,librarians; obituaries; library; librarianship; nyt obituaries; obituary subjects; normalfont selectfont; rare books; collection; public library,10708,29,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_98.txt,fulltext_98,fulltext_98.txt,http://www.jstor.org/stable/10.1086/651004,"Because of an absence of dialogue, a tense relationship appears to exist between Wisconsin's gay men's book discussion groups and their local public libraries. Public library directors express interest in accommodating these groups if approached but face budget restrictions and local communities that may oppose these gatherings; gay men's book clubs prefer meeting in private homes and other openly gay‐friendly environments largely because of the conservatism of cultural institutions in their collective memories. This qualitative study argues that, with consistent dialogues, gay discussion groups can help public libraries achieve their missions of diversifying their patrons, collections, and services, and that public libraries can assist gay communities with establishing themselves in the city or county's history by hosting visible public discussions of gay texts as markers of an entire community's cultural heritage.",Gay Men's Book Clubs versus Wisconsin's Public Libraries: Political Perceptions in the Absence of Dialogue,"The Library Quarterly: Information, Community, Policy",2010,10.1086/651004,article,research-article,jstor,,4/1/2010,2,80,http://www.jstor.org/stable/10.1086/651004,John Pruitt,The University of Chicago Press,en,121,141,,public libraries; library; book club; gay men; book discussion; lesbian; wisconsin; discussion groups; reading; community,7453,21,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_99.txt,fulltext_99,fulltext_99.txt,http://www.jstor.org/stable/10.1086/502786,"The use of 200 public libraries in New York City was analyzed according to their neighborhood characteristics. In addition to demographic, economic, and cultural factors traditionally considered, the social and spatial interactions within a neighborhood were related to public library use. Correlation and regression analyses were implemented for all the libraries. The research found that traditional factors are not enough to explain public library use, especially in a cosmopolitan area such as New York City. Social connections and racial diversity and integration stimulate public library use. Based on these findings, suggestions were made for improving the underutilized library branches in disadvantaged neighborhoods.",A Neighborhood Analysis of Public Library Use in New York City,"The Library Quarterly: Information, Community, Policy",2005,10.1086/502786,article,research-article,jstor,,10/1/2005,4,75,http://www.jstor.org/stable/10.1086/502786,Andrea C. Japzon; Hongmian Gong,The University of Chicago Press,en,446,463,,library; public library; library use; neighborhoods; public library use; disadvantaged neighborhoods; census tracts; circulation per; variables; income,6376,18,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_100.txt,fulltext_100,fulltext_100.txt,http://www.jstor.org/stable/40323823,"School Library Media Specialist training via distance education is of interest to the library community which is seeking to stem the shortage of school library personnel. However, the effectiveness of distance education compared to face-to-face delivery has not been thoroughly evaluated. This study compares one graduate-level School Library Media Specialist program delivered both through online and face-to-face instructional delivery methods. We found that, for the most part, the two student cohorts (distance and face-to-face) performed equally in the areas demonstrating content knowledge. However, the online cohort earned fewer points than the face-to-face cohort on some project activities demonstrating the difficulty in relating the intricacies of project work via an online course. This study suggests that the delivery of School Library Media Specialist training can be conducted through an online format if attention is paid to communicating the details of project based work.",A Comparison of Online and Face-to-Face Cohorts in a School Library Media Specialist Graduate Program: A Preliminary Study,Journal of Education for Library and Information Science,2006,10.2307/40323823,article,research-article,jstor,,10/1/2006,4,47,http://www.jstor.org/stable/40323823,Shana Pribesh; Gail K. Dickinson; Katherine T. Bucher,Association for Library and Information Science Education (ALISE),eng,303,323,,online; library; cohorts; library media; online cohort; school library; students; two cohorts; project; face cohort,8001,21,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_101.txt,fulltext_101,fulltext_101.txt,http://www.jstor.org/stable/10.1086/512955,"The public library is a product of modernity that follows in the wake of industrialization, urbanization, and popular movements, while at the same time the public library itself supports the building up and development of the modern. This article will examine the arrival of modernity and the prerequisites for the rise of public libraries, as well as some crucial aspects of the relationship between the public library and modernity. Furthermore, by means of contributions from recent significant sociologists, such as Anthony Giddens, Jean?Fran�ois Lyotard, and Scott Lash, we shall discuss the implications of the development of late modern or postmodern society for the present public library.",Problems and Possibilities: The Public Library in the Borderline between Modernity and Late Modernity,"The Library Quarterly: Information, Community, Policy",2007,10.1086/512955,article,research-article,jstor,,1/1/2007,1,77,http://www.jstor.org/stable/10.1086/512955,Casper Hvenegaard Rasmussen; Henrik Jochumsen,The University of Chicago Press,en,45,59,,public library; libraries; modernity; enlightenment; reflexivity; dedifferentiation; toward dedifferentiation; postmodernity; increased reflexivity; late modernity,6080,15,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_102.txt,fulltext_102,fulltext_102.txt,http://www.jstor.org/stable/26561662,"We incorporate the perspective of diversity in order to discuss accessibility problems in LIS. “Diversity” is defined as the ability to create and ensure inclusive information access and services for different user groups. We outline the results of our study on library website accessibility for screen-reader users. Based on our findings, we argue that the inaccessibility of library websites is primarily a problem of diversity rather than being merely a technical issue. The high-level implications of this problem indicate the need to adopt inclusive principles that require usability beyond accessibility for all user groups in library web design. To meet this goal, we propose an inclusive information architecture specifically focused on screen-reader access. Our intention is to present broader guidelines for information design by illustrating one way in which inclusive principles can be applied to library website design by expanding and customizing the information architecture to meet the individual needs of diverse user groups.",Accessibility and Diversity in Library and Information Science,"The Library Quarterly: Information, Community, Policy",2016,10.2307/26561662,article,research-article,jstor,,4/1/2016,2,86,http://www.jstor.org/stable/26561662,Kyunghye Yoon; Laura Hulscher; Rachel Dols,The University of Chicago Press,eng,213,229,,accessibility; screen reader; library; library websites; usability; reader users; web accessibility; visual impairments; architecture; screen reader users,7720,17,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_103.txt,fulltext_103,fulltext_103.txt,http://www.jstor.org/stable/10.1086/665931,,The Implications of a Decade of Diversity-Related Doctoral Dissertations (2000–2009) in LIS: Supporting Inclusive Library Practices,"The Library Quarterly: Information, Community, Policy",2012,10.1086/665931,article,research-article,jstor,,7/1/2012,3,82,http://www.jstor.org/stable/10.1086/665931,Mega M Subramaniam; Howard Rodriguez-Mori; Paul T. Jaeger; Renee Franklin Hill,The University of Chicago Press,en,361,377,,diversity; dissertations; diversity related; diverse populations; research; related dissertations; diversity research; percent; dissertation abstracts; diversity related dissertations,4879,17,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_104.txt,fulltext_104,fulltext_104.txt,http://www.jstor.org/stable/10.1086/679024,"AbstractAmerican law is unique among Western nations in its protection of hate speech (defined as speech against groups of people). Limits to any legal speech are viewed as potential encroachments on First Amendment rights. The profession of librarianship has formally embraced and defended a strict interpretation of the First Amendment in The Freedom to Read Statement and in court. However, individual librarians and scholars of law are not unanimous in defending hate speech. This article offers a rhetorical analysis of the defense of hate speech in these fields in order to illustrate a paradox: speech that intimidates is designed to silence others' voices. Good speech does not necessarily offer an antidote to bad speech when bad speech is loud and spoken often. The consequences of allowing all speech in public forums should be regularly evaluated so public spaces remain places where everyone is free to enter and be heard without fear.",What We Talk about When We Talk about Free Speech,"The Library Quarterly: Information, Community, Policy",2015,10.1086/679024,article,research-article,jstor,,1/1/2015,1,85,http://www.jstor.org/stable/10.1086/679024,Jenny S. Bossaller; John M. Budd,The University of Chicago Press,en,26,44,,speech; hate speech; librarians; first amendment; freedom; peattie; intellectual freedom; expression; libraries; librarianship,7961,19,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_105.txt,fulltext_105,fulltext_105.txt,http://www.jstor.org/stable/4302034,,The Democratic Function of Public Libraries,"The Library Quarterly: Information, Community, Policy",1934,10.2307/4302034,article,research-article,jstor,,1/1/1934,1,4,http://www.jstor.org/stable/4302034,Grace O. Kelley,University of Chicago Press,eng,1,15,,library; public library; public libraries; librarians; readers; education; service; democratic; democratic function; function,5586,15,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_106.txt,fulltext_106,fulltext_106.txt,http://www.jstor.org/stable/26561647,"This article explores the rich history of social justice as a concern in archival studies and delineates future lines of inquiry for the field. We begin by examining how social justice has been defined in the archives literature and its implications for archival studies. Next, we draw forth five major strands of archival thinking in relation to social justice. We identify prominent areas in the archival literature that highlight the relationship between archives and social justice. We also identify critical questions in the relationship between social justice and archives and propose new research trajectories that we deem necessary to advance the archival field in general and its scholarship in particular. Finally, we argue for the importance of research that strengthens the tenets of social justice as a central principle in archival scholarship and practice.",Critical Directions for Archival Approaches to Social Justice,"The Library Quarterly: Information, Community, Policy",2016,10.2307/26561647,article,research-article,jstor,,1/1/2016,1,86,http://www.jstor.org/stable/26561647,Ricardo L. Punzalan; Michelle Caswell,The University of Chicago Press,eng,25,42,,archival; justice; archivists; social; american archivist; archival science; archival studies; community archives; rights; digital,8076,18,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_107.txt,fulltext_107,fulltext_107.txt,http://www.jstor.org/stable/4309229,"Approximately one hundred young adult novels with gay/lesbian/queer content have been published since the first one appeared in 1969. Building on earlier content analysis research, this article provides three theoretical approaches to understand the evolution of this subgenre, drawing on the work of Gerda Lerner, Rudine Sims Bishop, and George Chauncey. It concludes by highlighting themes and patterns that suggest the progress that has been made and has yet to be made in the realistic portrayal of gay/lesbian/queer lives in young adult fiction.","From Queer to Gay and Back Again: Young Adult Novels with Gay/Lesbian/Queer Content, 1969-1997","The Library Quarterly: Information, Community, Policy",1998,10.2307/4309229,article,research-article,jstor,,7/1/1998,3,68,http://www.jstor.org/stable/4309229,Christine Jenkins,University of Chicago Press,eng,298,334,,lesbian; lesbian characters; lesbian people; lesbian queer; lesbian content; novels; gay lesbian people; gay lesbian queer; gay men; gay lesbian content,15150,37,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_108.txt,fulltext_108,fulltext_108.txt,http://www.jstor.org/stable/40323942,"Service-learning, which engages students and universities in community building, has strong potential for advancing library and information science (LIS) education. Advantages include increased student learning, extended collaboration, decreased isolation, and promotion of the common good. Examples of service learning projects in LIS education offer models for imitation. Fieldwork offers opportunities for integrating service learning into the curriculum. LIS professors engaged in teaching which qualifies as service-learning should forge alliances with others involved in service-learning on their own and other campuses.",Service-Learning and LIS Education,Journal of Education for Library and Information Science,2003,10.2307/40323942,article,research-article,jstor,,1/1/2003,1,44,http://www.jstor.org/stable/40323942,Elaine Yontz; Kathleen de la Peña McCook,Association for Library and Information Science Education (ALISE),eng,58,68,,learning; service; campus compact; library; education; peña mccook; students; fieldwork; community; kellogg commission,5161,11,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_109.txt,fulltext_109,fulltext_109.txt,http://www.jstor.org/stable/10.1086/506462,"This article explores the future trajectory of librarianship and its status as a profession in the context of the contested terrain of the information professions and particularly the development of a differentiated information technology workforce. Andrew Abbott's theory of the system of professions informs the historical comparison and future forecasting of the relative power of librarianship and the emerging information technology professions to persist into the twenty‐first century. How might value differences manifest themselves in the development of a legitimatizing process for information technology education? What effect might these have on the future development of information technology degree programs offered within schools of information studies? Is it likely that the stability that ALA has enjoyed as a mediator between librarianship and the discipline of information studies will be challenged? Finally, what are the likely consequences for the status of the profession of librarianship?",Contested Terrain: Accreditation and the Future of the Profession of Librarianship,"The Library Quarterly: Information, Community, Policy",2006,10.1086/506462,article,research-article,jstor,,4/1/2006,2,76,http://www.jstor.org/stable/10.1086/506462,Kathleen M. Burnett; Laurie J. Bonnici,The University of Chicago Press,en,193,219,,accreditation; librarianship; programs; computer science; library; schools; disciplinary identity; professionalization; standards; degree programs,10660,27,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_110.txt,fulltext_110,fulltext_110.txt,http://www.jstor.org/stable/90025869,"Many librarians work in public libraries to make a difference for children, families, and communities and identify family and community engagement as a cornerstone of their responsibilities. For librarians to be successful they must be afforded strong foundations in family and community engagement that begin early in their preparation. Yet little is known about the knowledge, skills, and dispositions that librarians need to engage families and communities, and these topics are rarely covered in schools of information and library sciences. The purposes of this exploratory paper are to identify the competencies that librarians need to engage families and communities and to understand promising pedagogical methods for promoting them. Interviews were conducted with 11 library educators at leading schools of information and library sciences within the United States to understand their perspectives on the topics. Results reveal three main goals for the preparation of librarians for family and community engagement: (1) to provide librarians with knowledge of families and communities, (2) to promote relationship-building skills, and (3) to encourage the mindset that librarians are professionals. Experiential and connected learning opportunities are the most promising methods for achieving these outcomes. Findings are discussed in terms of four main recommendations for stronger integration of family and community engagement into existing curriculum.",Preparing the Next Generation of Librarians for Family and Community Engagement,Journal of Education for Library and Information Science,2018,10.2307/90025869,article,research-article,jstor,,10/1/2018,4,59,http://www.jstor.org/stable/90025869,Margaret Caspe; M. Elena Lopez,Association for Library and Information Science Education (ALISE),eng,157,178,,librarians; library educators; families; community engagement; community; caspe lopez; learning; skills; families and communities; students,9621,22,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_111.txt,fulltext_111,fulltext_111.txt,http://www.jstor.org/stable/40322135,,Teaching the Teacher,Journal of Education for Librarianship,1971,10.2307/40322135,article,research-article,jstor,,1/1/1971,3,11,http://www.jstor.org/stable/40322135,William C. Robinson,Association for Library and Information Science Education (ALISE),eng,291,296,,teaching; education; student; teacher; dubin robert; college; academic reform; francisco josseybass; librarianship; bibliog,2285,6,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_112.txt,fulltext_112,fulltext_112.txt,http://www.jstor.org/stable/40732568,"This article reports preliminary findings of an evaluation of the services to older adults at three public libraries in Maryland. Data were collected in spring 2007 through interviews with nine library administrators and staff, and surveys with twenty-six older adult patrons at the three libraries. Approximately eight hours of observation were also conducted to gather contextual data to supplement the interview and survey data. The seven guidelines laid out by the American Library Association (1999) were used to guide the design of data collection instruments and the analysis of data. One key finding is that these libraries offer few programs and services geared to healthy and active older adults, thus leaving much room for improvement in the future. Interestingly, the libraries still received high praise from the older adult participants, a phenomenon that requires further examination. A number of recommendations are offered to help public libraries to better serve the aging population in their communities.",Services to Older Adults: Preliminary Findings from Three Maryland Public Libraries,Journal of Education for Library and Information Science,2009,10.2307/40732568,article,research-article,jstor,,4/1/2009,2,50,http://www.jstor.org/stable/40732568,David Piper; Serenity Palmer; Bo Xie,Association for Library and Information Science Education (ALISE),eng,107,118,,older adults; public libraries; libraries; library; adult patrons; services; older adult patrons; adult participants; ala guidelines; older adult participants,6403,12,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_113.txt,fulltext_113,fulltext_113.txt,http://www.jstor.org/stable/40321692,,Introduction to Library Science: An Attempt,Journal of Education for Librarianship,1962,10.2307/40321692,article,research-article,jstor,,1/1/1962,3,2,http://www.jstor.org/stable/40321692,Masanobu Fujikawa,Association for Library and Information Science Education (ALISE),eng,144,150,,library science; recorded materials; materials; librarianship; collecting activity; activity; education for librarianship; creative activity; recording; definition,2182,7,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_114.txt,fulltext_114,fulltext_114.txt,http://www.jstor.org/stable/90025870,"Discussions of diversity in American librarianship usually focus on gender or ethnicity, but historical studies also show a lack of diversity in educational and disciplinary backgrounds. Librarians traditionally hail from the humanities, especially English and history. But as current educational attention shifts to science, technology, engineering, and math (STEM) fields, are librarians reflecting this change? Anonymized data from ALA-accredited graduate programs from the last five years were collected, coded, and classified to determine librarians' educational and disciplinary backgrounds and in what ways, if any, they differ from the past 65 years and from the contemporary US general population. Unsurprisingly, we found that contemporary librarians still hail predominantly from English and history—a stark contrast from the business and health undergraduate degrees earned by the general US population. Backgrounds in STEM fields remain lacking in librarianship, but librarians with undergraduate education in the arts are on the rise, perhaps supporting the creativity, flexibility, innovation, and risk taking necessary in twenty-first-century libraries.","The More Things Change, the More They Stay the Same",Journal of Education for Library and Information Science,2018,10.2307/90025870,article,research-article,jstor,,10/1/2018,4,59,http://www.jstor.org/stable/90025870,Rachel Ivy Clarke; Young-In Kim,Association for Library and Information Science Education (ALISE),eng,179,205,,social sciences; librarians; librarianship; undergraduate; humanities; professions; degrees; education; library; professions business,9711,27,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_115.txt,fulltext_115,fulltext_115.txt,http://www.jstor.org/stable/26561715,"In this article, we introduce the concept of diversity by design. This concept is relevant to library and information science (LIS) education, professional environments, and partnership-based community engagements. Building on our experience as educators and researchers, we illustrate this concept in the context of LIS graduate education and invite readers to contemplate whether this concept makes sense to them and, if yes, how it works in their respective workplaces and communities. We interrogate the term “diversity,” bringing to light the multiplicity of contexts that give diversity meaning and life in our complex field. By so doing, we demonstrate that diversity, broadly conceived, is foundational to LIS and that discounting or underappreciating its pivotal function may have a disintegrating effect on our practice, scholarship, and education.",Diversity by Design,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561715,article,research-article,jstor,,4/1/2017,2,87,http://www.jstor.org/stable/26561715,Keren Dali; Nadia Caidi,The University of Chicago Press,eng,88,98,,diversity; library; keren dali; communities; librarians; nadia caidi; jaeger; professionals; design; immigrant,5138,11,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_116.txt,fulltext_116,fulltext_116.txt,http://www.jstor.org/stable/4309338,"Literacy, as it applies to linguistic minorities, is examined as a discourse of power in this theoretical article. Literacy needs to be redefined in order for librarians to be able to provide people whose languages are not the dominant or official ones in society with appropriate literacy services. This redefinition recognizes the politics of language and literacy, challenges the mainstream (dominant culture) concept of literacy, and includes (1) expanding the definition of literacy that takes into account the language and cultural knowledge of linguistic minorities, (2) examining the nature of literacy and literacy practices of linguistic minorities from a social perspective, and (3) understanding how the literacy of linguistic minorities is measured. By understanding these critical issues of adult literacy in linguistic minority communities, librarians can implement the proposed strategic directions for delivering appropriate literacy services to linguistic minorities.",Literacy Practices of Linguistic Minorities: Sociolinguistic Issues and Implications for Literacy Services,"The Library Quarterly: Information, Community, Policy",1999,10.2307/4309338,article,research-article,jstor,,7/1/1999,3,69,http://www.jstor.org/stable/4309338,Clara M. Chu,University of Chicago Press,eng,339,359,,literacy; linguistic minorities; adult literacy; language; literacy practices; literacy services; literacy skills; social; library; english,9242,21,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_117.txt,fulltext_117,fulltext_117.txt,http://www.jstor.org/stable/40324195,,Facilitating Classroom Discussion on Diversity,Journal of Education for Library and Information Science,1997,10.2307/40324195,article,research-article,jstor,,10/1/1997,4,38,http://www.jstor.org/stable/40324195,Ling Hwey Jeng,Association for Library and Information Science Education (ALISE),eng,334,338,,diversity; library; scenario; minority recruitment; affirmative; immigrants; librarian; students; cultural diversity; welburn,2553,5,284c5376-5c81-4da3-7f2c-a69053b33c64
processed_fulltext_118.txt,fulltext_118,fulltext_118.txt,http://www.jstor.org/stable/4308477,"Ernestine Rose (1880-1961) was a pioneer in providing library services to blacks in Harlem at the 135th Street Branch of the New York Public Library from 1920 to 1942. She galvanized the resources of the community and applied the prestige of the New York Public Library to plan, execute, and promote library services at a time when blacks were moving in large numbers to New York after World War I. Under Rose's leadership, the branch became a model of public library services to an underserved minority. The purpose of this study is to chronicle and assess her work during the Negro Renaissance, a dynamic period of the community's history.",A White Librarian in Black Harlem,"The Library Quarterly: Information, Community, Policy",1990,10.2307/4308477,article,research-article,jstor,,7/1/1990,3,60,http://www.jstor.org/stable/4308477,Betty L. Jenkins,University of Chicago Press,eng,216,231,,library; harlem; public library; adult education; branch; librarian; community; blacks; rose ernestine; schomburg,6710,16,284c5376-5c81-4da3-7f2c-a69053b33c64
