"","doc_id","Topic_1","Topic_2","Topic_3","Topic_4","Topic_5","Topic_6","Topic_7","Topic_8","Topic_9","Topic_10","file","fileName","id","abstract","title","isPartOf","publicationYear","doi","docType","docSubType","provider","collection","datePublished","issueNumber","volumeNumber","url","creator","publisher","language","pageStart","pageEnd","placeOfPublication","keyphrase","wordCount","pageCount","file.1","decade"
"114","processed_fulltext_200.txt",0.320102931859865,2.70609460264823e-05,2.70609460264221e-05,2.70609460262967e-05,0.486896169203796,2.70609460264812e-05,2.70609460265498e-05,0.192811472314154,2.70609460264149e-05,2.70609460264607e-05,"fulltext_200","fulltext_200.txt","http://www.jstor.org/stable/40324019","This paper was presented at the 2001 Association for Library and Information Science Education Annual Conference, January 9-12, 2001, in Washington, D. C.","Building Support Services for African-American Students: Part I","Journal of Education for Library and Information Science","2001","10.2307/40324019","article","research-article","jstor",NA,2001-07-01,"3",42,"http://www.jstor.org/stable/40324019","Howard F. McGinn","Association for Library and Information Science Education (ALISE)","eng","264","269",NA,"african; students; american; campus; rural areas; stores; neighborhoods; africanamerican; grandmother; support services",2603,6,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2000
"115","processed_fulltext_201.txt",0.0280710471417485,1.37497020933091e-05,1.37497020930605e-05,1.37497020934483e-05,1.37497020932172e-05,0.531351342514402,1.37497020930916e-05,0.440481362429197,1.3749702093683e-05,1.37497020934138e-05,"fulltext_201","fulltext_201.txt","http://www.jstor.org/stable/4304206","","The Development of Libraries in Mexico","The Library Quarterly: Information, Community, Policy","1953","10.2307/4304206","article","research-article","jstor",NA,1953-04-01,"2",23,"http://www.jstor.org/stable/4304206","Fernando Peñalosa","University of Chicago Press","eng","115","125",NA,"library; mexico; national library; mexican; mexico city; public library; monastic libraries; federal district; government; federal",6011,11,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1950
"116","processed_fulltext_202.txt",0.129590306007628,1.22294208099824e-05,0.870311858625893,1.22294208102403e-05,1.22294208095063e-05,1.22294208099666e-05,1.22294208099868e-05,1.22294208101272e-05,1.22294208094578e-05,1.22294208094737e-05,"fulltext_202","fulltext_202.txt","http://www.jstor.org/stable/40324084","","Popular Culture Studies and Library Education","Journal of Education for Library and Information Science","2000","10.2307/40324084","article","research-article","jstor",NA,2000-01-01,"1",41,"http://www.jstor.org/stable/40324084","Gordon Stevenson","Association for Library and Information Science Education (ALISE)","eng","15","25",NA,"popular culture; students; course; library; content analysis; communications; culture studies; librarianship; education; library education",6569,11,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2000
"117","processed_fulltext_203.txt",1.74977477966392e-05,0.597111386489557,0.187789513815312,0.214976615460555,1.74977477964235e-05,1.74977477960225e-05,1.74977477966439e-05,1.74977477965498e-05,1.74977477965443e-05,1.74977477965762e-05,"fulltext_203","fulltext_203.txt","http://www.jstor.org/stable/4303176","","Effects of Reading upon Attitudes toward the Negro Race","The Library Quarterly: Information, Community, Policy","1944","10.2307/4303176","article","research-article","jstor",NA,1944-01-01,"1",14,"http://www.jstor.org/stable/4303176","Evalene P. Jackson","University of Chicago Press","eng","47","54",NA,"attitudes; reading; children; attitudes toward; reading upon; upon attitudes; experimental group; negro race; reading fiction; toward the negro",4653,8,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1940
"118","processed_fulltext_204.txt",9.44880843713028e-06,0.0285239639100477,9.4488084370417e-06,9.44880843705743e-06,9.44880843711512e-06,9.44880843713509e-06,9.4488084367219e-06,0.971400445622457,9.4488084368047e-06,9.44880843673767e-06,"fulltext_204","fulltext_204.txt","http://www.jstor.org/stable/4303542","","Libraries of South Carolina: Their Origins and Early History, 1700-1830","The Library Quarterly: Information, Community, Policy","1947","10.2307/4303542","article","research-article","jstor",NA,1947-01-01,"1",17,"http://www.jstor.org/stable/4303542","Frances Lander Spain","University of Chicago Press","eng","28","42",NA,"library; charleston; carolina; charleston library; winyah indigo; library societies; provincial library; pendleton; beaufort; members",8978,15,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1940
"119","processed_fulltext_205.txt",0.0538163068397275,0.0116529058479725,3.41906502687185e-05,3.41906502685076e-05,3.41906502686989e-05,3.41906502687423e-05,3.41906502686598e-05,0.93429145276042,3.41906502685808e-05,3.41906502685292e-05,"fulltext_205","fulltext_205.txt","http://www.jstor.org/stable/4302096","","College Literary Societies in the Fifties","The Library Quarterly: Information, Community, Policy","1934","10.2307/4302096","article","research-article","jstor",NA,1934-07-01,"3",4,"http://www.jstor.org/stable/4302096","Guy R. Lyle","University of Chicago Press","eng","487","493",NA,"literary societies; student; oration; college; meeting; meetings; student literary; evening; crabbed ascetism; college literary",2191,7,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1930
"120","processed_fulltext_206.txt",0.0401864914281967,0.608293706400246,0.183137902363825,1.77570557122242e-05,0.0921469500667132,1.77570557121171e-05,0.0761461644624563,1.7757055712768e-05,1.77570557125069e-05,1.7757055712481e-05,"fulltext_206","fulltext_206.txt","http://www.jstor.org/stable/4305852","","The Urban Library and the Adolescent","The Library Quarterly: Information, Community, Policy","1968","10.2307/4305852","article","research-article","jstor",NA,1968-01-01,"1",38,"http://www.jstor.org/stable/4305852","Margaret A. Edwards","University of Chicago Press","eng","70","77",NA,"library; librarians; public library; reading; catalog; adolescent; urban library; bundy survey; people; school",4748,8,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1960
"121","processed_fulltext_207.txt",6.18771553582157e-06,6.18771553566566e-06,6.18771553594035e-06,6.18771553571748e-06,6.1877155358041e-06,6.18771553548454e-06,0.999944310560179,6.18771553594387e-06,6.18771553522571e-06,6.18771553563697e-06,"fulltext_207","fulltext_207.txt","http://www.jstor.org/stable/4309485","The article begins with an outline of the history of censorship and intellectual and expressive freedom in American libraries, chiefly from the last quarter of the nineteenth century until the Social Responsibility movement of the late 1960s and early 1970s. Discussion of the two main types of ethical theory, utilitarianism and deontology, is next. Then the deontological position on intellectual freedom is presented in the context of its theory of rights. The discussion of deontology is followed by a utilitarian criticism of the deontological defense of intellectual freedom. Then a utilitarian defense of intellectual freedom is offered and applied to libraries. The article concludes by arguing that, even though in theory utilitarianism would countenance some censorship, in practice the utilitarian will support complete intellectual freedom. It is maintained that libraries have a special role to play in promoting unconditional intellectual freedom.","A Utilitarian Case for Intellectual Freedom in Libraries","The Library Quarterly: Information, Community, Policy","2001","10.2307/4309485","article","research-article","jstor",NA,2001-01-01,"1",71,"http://www.jstor.org/stable/4309485","Tony Doyle","University of Chicago Press","eng","44","71",NA,"intellectual freedom; utilitarian; censorship; rights; librarians; pornography; libraries; deontological; library; net happiness",13345,28,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2000
"122","processed_fulltext_208.txt",0.926079616836951,0.0608074445235395,8.65067489739708e-06,0.0130523839152298,8.65067489719325e-06,8.65067489710163e-06,8.65067489738753e-06,8.65067489726536e-06,8.65067489678374e-06,8.65067489716977e-06,"fulltext_208","fulltext_208.txt","http://www.jstor.org/stable/40323754","A major study involving critical analysis of library and information science (LIS) education in Sri Lanka was carried out by the author covering the 2004-2007 period, and the equity of LIS education discussed in this paper was one element of the larger study. The study on equity has three objectives: (1) to provide a brief introduction to the LIS education programs and the institutions which offer those programs in Sri Lanka; (2) to analyze critically the equity of the LIS programs; and (3) to make recommendations for improvement. Four principal methods were used to collect the data required for the main research; semi-structured interviews, questionnaires, review of relevant documents, and participatory observations by the researcher. Four criteria, namely gender, income, geographic region and language, were used to analyze the equity of LIS education programs. Findings of the study established that there is a gender imbalance in the LIS programs with 80% to 90% female students, that an income inequity is evident, that there is a severe inequity in the regional distribution and language of the programs. The paper makes several recommendations to reduce these inequities and makes suggestions for further research.","A Critical Analysis of the Equity of LIS Education Programs in Sri Lanka","Journal of Education for Library and Information Science","2008","10.2307/40323754","article","research-article","jstor",NA,2008-10-01,"4",49,"http://www.jstor.org/stable/40323754","Pradeepa Wijetunge","Association for Library and Information Science Education (ALISE)","eng","243","263",NA,"sri lanka; lis education; programs; equity; education programs; lis programs; lis education programs; library; students; income",8805,21,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2000
"123","processed_fulltext_209.txt",0.0881359534301867,0.0286658436317731,1.65931205716186e-05,1.65931205718546e-05,1.65931205712717e-05,1.65931205718816e-05,1.65931205718892e-05,1.65931205717079e-05,0.883082051094038,1.65931205717168e-05,"fulltext_209","fulltext_209.txt","http://www.jstor.org/stable/90015213","Rural residents are at a disadvantage with regard to health status and access to health promotion activities. In many rural communities, public libraries offer support through health information provision; there are also opportunities for engagement in broader community health efforts. In a collaborative effort between an academic researcher and a rural public library director in North Carolina, pedometers and an individualized online health self-assessment program were made available to library users. The activities were adopted enthusiastically. Feedback included encouragement for more such opportunities; some claimed the activities improved awareness and supported healthy behavior change. With minimal investment, rural public libraries can support healthy lifestyle activities. They also afford a unique environment where library staff can collaborate with researchers to introduce, assess and evaluate community health initiatives. As we train future practitioners, we should embrace the opportunities that rural public libraries can provide for collaborative initiatives to invoke positive community change.","Rural Public Libraries as Community Change Agents","Journal of Education for Library and Information Science","2016","10.2307/90015213","article","research-article","jstor",NA,2016-04-01,"2",57,"http://www.jstor.org/stable/90015213","Mary Grace Flaherty; David Miller","Association for Library and Information Science Education (ALISE)","eng","143","150",NA,"public libraries; health; library; farmville; pedometer; pedometers; community; rural public; carolina; assessment",4239,8,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2010
"124","processed_fulltext_21.txt",2.01567123756676e-05,2.01567123756712e-05,2.01567123754034e-05,2.01567123757315e-05,0.99981858958862,2.01567123755842e-05,2.01567123754463e-05,2.01567123754317e-05,2.01567123755623e-05,2.01567123753824e-05,"fulltext_21","fulltext_21.txt","http://www.jstor.org/stable/26754759","Previous studies have established particular patterns of inequity, micro, and macro-aggressions that affect faculty of color at U.S. universities. This article provides an autoethnographic perspective on the experiences of women of color in LIS. It focuses specifically on the ways that prioritizing comfort and civility over equity and justice can create structural precarity – precarity that is built into academic systems of reward and punishment – for female faculty of color. The article also gives brief suggestions for resolving this issue.","Civility and Structural Precarity for Faculty of Color in LIS","Journal of Education for Library and Information Science","2019","10.2307/26754759","article","research-article","jstor",NA,2019-07-01,"3",60,"http://www.jstor.org/stable/26754759","Amelia N. Gibson","Association for Library and Information Science Education (ALISE)","eng","215","222",NA,"faculty; structural precarity; civility; foc colleague; students; female faculty; gibson; inequity; colleagues; faculty member",3540,8,"5ba600e5-1e80-4ff3-edf9-458ad76b1059",2010
"125","processed_fulltext_210.txt",1.30177415374353e-05,0.156493470607031,0.108501691677696,1.30177415380821e-05,0.707905062197194,1.30177415381039e-05,1.30177415374676e-05,0.0270216690688529,1.30177415374651e-05,1.30177415378148e-05,"fulltext_210","fulltext_210.txt","http://www.jstor.org/stable/4309683","American libraries do three things very well: (1) they make information accessible to millions of people on many subjects; (2) they provide tens of thousands of places where patrons can meet formally as clubs or groups, or informally as citizens and students utilizing a civic institution and a cultural agency; and (3) they furnish billions of reading materials to millions of patrons. For generations, the Library and Information Studies (LIS) community has devoted most of its attention to the first, but currently it is poorly positioned to undertake research on the second and third. American Studies, on the other hand, is well placed to address the second and third, but has largely overlooked American public, school, and academic libraries as subjects of study. This essay invites American Studies scholars to develop an LIS subspecialty in order to help the American library community better understand its present, so that it can more prudently plan its future.","To Reposition a Research Agenda: What American Studies Can Teach the Lis Community about the Library in the Life of the User","The Library Quarterly: Information, Community, Policy","2003","10.2307/4309683","article","research-article","jstor",NA,2003-10-01,"4",73,"http://www.jstor.org/stable/4309683","Wayne A. Wiegand","University of Chicago Press","eng","369","382",NA,"library; reading; library quarterly; lis community; community; american studies; public; research agenda; public libraries; cultural",5822,14,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2000
"126","processed_fulltext_211.txt",0.0590156002729137,0.108644665749052,0.15482499088346,5.24894523949374e-06,0.139938066101977,0.0100856547732581,0.206420479080242,0.190096930395916,5.24894523930138e-06,0.130963114852702,"fulltext_211","fulltext_211.txt","http://www.jstor.org/stable/4309267","The twentieth-century American library is one of this nation's most understudied yet ubiquitous institutions, possessing a rich history of service to millions of users who over the generations have variably appropriated library collections and services for multiple purposes. For the most part, however, the library and information science (LIS) research community has failed to analyze the deeper meanings of these appropriations or to evaluate their significance for library users, in large part because it has yet to harness the ideas of many critical theorists whose thinking now dominates so much of the discourse occurring in other professions and academic disciplines. This article constitutes a reexamination of the twentieth-century history of American librarianship that is grounded on this thinking. It argues that contemporary LIS discourse is plagued with tunnel vision and blind spots that greatly limit the profession's ability to understand the role of the American library in the present accurately, and thus seriously affect the profession's efforts to plan the library's future.","Tunnel Vision and Blind Spots: What the past Tells Us about the Present; Reflections on the Twentieth-Century History of American Librarianship","The Library Quarterly: Information, Community, Policy","1999","10.2307/4309267","article","research-article","jstor",NA,1999-01-01,"1",69,"http://www.jstor.org/stable/4309267","Wayne A. Wiegand","University of Chicago Press","eng","1","32",NA,"library; librarians; librarianship; american librarianship; public library; public libraries; reading; library services; library quarterly; century",14187,32,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1990
"127","processed_fulltext_212.txt",0.135900703792943,0.00240233291398479,1.01333581124498e-05,0.861626029786286,1.01333581123821e-05,1.01333581125746e-05,1.01333581124373e-05,1.0133358112421e-05,1.01333581119504e-05,1.0133358112527e-05,"fulltext_212","fulltext_212.txt","http://www.jstor.org/stable/10.1086/671911","AbstractThis article reports on a research study designed to identify who participates in library-based summer reading clubs (SRCs) and why they elect to do so. To address this aim, questionnaires were completed by caregivers of 246 children upon enrollment to the SRC of a metropolitan library as well as 480 youth; the questionnaire was designed to learn more about enrollees with respect to basic demographics, home environment, and motivational attributes. Results of this study suggested that those who enroll in SRCs are relatively diverse with respect to race/ethnicity and socioeconomic status; however, enrollees also tend to be motivated toward reading and to be capable readers. Implications for broadening community members' participation in SRCs are discussed.","Library-Based Summer Reading Clubs: Who Participates and Why?","The Library Quarterly: Information, Community, Policy","2013","10.1086/671911","article","research-article","jstor",NA,2013-10-01,"4",83,"http://www.jstor.org/stable/10.1086/671911","Laura M. Justice; Shayne B. Piasta; Janet L. Capps; Stephanie R. Levitt; Columbus Metropolitan Library","The University of Chicago Press","en","321","340",NA,"children; children and youth; reading; library; percent; caregiver; summer reading; caregiver expectations; programs; public library",7253,20,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2010
"128","processed_fulltext_213.txt",0.528483963055462,2.13414443544517e-05,0.471345305389701,2.13414443545837e-05,2.13414443544543e-05,2.13414443545966e-05,2.13414443546621e-05,2.13414443546665e-05,2.13414443547235e-05,2.13414443549293e-05,"fulltext_213","fulltext_213.txt","http://www.jstor.org/stable/40322201","","The Educational Change Game","Journal of Education for Librarianship","1972","10.2307/40322201","article","research-article","jstor",NA,1972-07-01,"1",13,"http://www.jstor.org/stable/40322201","Mary Lee Bundy","Association for Library and Information Science Education (ALISE)","eng","31","42",NA,"specialty; faculty; client; students; program; work role; educational change; groups; librarianship; client group",3489,12,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1970
"129","processed_fulltext_214.txt",0.016655350761533,0.161626183959769,0.82146541127232,3.61505723399024e-05,3.6150572339962e-05,3.61505723399568e-05,3.6150572339807e-05,3.61505723395833e-05,3.61505723397163e-05,3.61505723398439e-05,"fulltext_214","fulltext_214.txt","http://www.jstor.org/stable/40321701","","The Library's Role in Society Today?","Journal of Education for Librarianship","1962","10.2307/40321701","article","research-article","jstor",NA,1962-04-01,"4",2,"http://www.jstor.org/stable/40321701","Ralph R. Shaw","Association for Library and Information Science Education (ALISE)","eng","177","182",NA,"library; librarianship; librarians; paperbacks; librarys role; egghead paperbacks; egghead; education for librarianship; suppose; wildes ballad",2581,6,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1960
"130","processed_fulltext_215.txt",0.0367387412711975,1.96929232228513e-05,1.96929232229656e-05,1.96929232230283e-05,1.96929232230283e-05,1.96929232231457e-05,1.96929232231422e-05,0.963103715343018,1.96929232232518e-05,1.96929232232135e-05,"fulltext_215","fulltext_215.txt","http://www.jstor.org/stable/4308231","","Moorland-Spingarn Research Center, Howard University","The Library Quarterly: Information, Community, Policy","1988","10.2307/4308231","article","research-article","jstor",NA,1988-04-01,"2",58,"http://www.jstor.org/stable/4308231","Thomas C. Battle","University of Chicago Press","eng","143","151",NA,"moorland; spingarn; moorland spingarn; moorland foundation; spingarn collection; library; howard university; spingarn research; moorland spingarn research; spingarn research center",3606,9,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1980
"131","processed_fulltext_216.txt",9.28528185905534e-06,0.171980360996501,0.349611201364175,9.28528185862976e-06,9.28528185963806e-06,0.389256858653088,9.28528185913054e-06,9.28528185947515e-06,9.28528185950184e-06,0.0890958672950811,"fulltext_216","fulltext_216.txt","http://www.jstor.org/stable/4303430","","Organizations of Employees, with Especial Reference to Library Personnel","The Library Quarterly: Information, Community, Policy","1946","10.2307/4303430","article","research-article","jstor",NA,1946-01-01,"1",16,"http://www.jstor.org/stable/4303430","Orme W. Phelps","University of Chicago Press","eng","20","34",NA,"employee; library; organization; organizations; library personnel; employee organizations; formal; library employees; professional; formal organization",8409,15,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1940
"132","processed_fulltext_217.txt",0.16198630457064,0.837972568637755,5.14084895066167e-06,5.14084895065008e-06,5.14084895062209e-06,5.1408489506553e-06,5.14084895094715e-06,5.14084895063934e-06,5.14084895061883e-06,5.1408489504588e-06,"fulltext_217","fulltext_217.txt","http://www.jstor.org/stable/40322097","","The Doctorate in Librarianship and an Assessment of Graduate Library Education","Journal of Education for Librarianship","1970","10.2307/40322097","article","research-article","jstor",NA,1970-07-01,"1",11,"http://www.jstor.org/stable/40322097","Ray L. Carpenter; Patricia A. Carpenter","Association for Library and Information Science Education (ALISE)","eng","3","45",NA,"doctorates; librarianship; library; library science; respondents; salaries; librarians; faculty; science doctorates; region",15791,43,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1970
"133","processed_fulltext_218.txt",1.00399594401199e-05,1.00399594398725e-05,1.00399594401173e-05,1.00399594400193e-05,1.00399594406179e-05,1.00399594384622e-05,1.00399594397564e-05,0.999909640365041,1.00399594401475e-05,1.00399594397299e-05,"fulltext_218","fulltext_218.txt","http://www.jstor.org/stable/4303044","","The Libraries of Three Nuremberg Patricians, 1491-1568","The Library Quarterly: Information, Community, Policy","1943","10.2307/4303044","article","research-article","jstor",NA,1943-01-01,"1",13,"http://www.jstor.org/stable/4303044","Leona Rostenberg","University of Chicago Press","eng","21","33",NA,"tucher; nuremberg; nuremberg patricians; florins; shillings; three nuremberg; library; willibald; nurnberg; purchased",7572,13,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1940
"134","processed_fulltext_219.txt",1.00652606266079e-05,1.00652606276142e-05,0.647550106817242,1.00652606276321e-05,0.0717030566608964,1.00652606272819e-05,1.00652606272364e-05,0.242910307366974,0.037776137591124,1.00652606270636e-05,"fulltext_219","fulltext_219.txt","http://www.jstor.org/stable/10.1086/660131","Presented as the keynote address at the Library Research Seminar, University of Maryland, October 7, 2010, this essay identifies and explores three agendas ever appropriate for study, the pursuits of which are especially needed now. They are as follows: to (1) explore the historical dimension of library topics, (2) revive study of the institution of the library in its historical dimension, and (3) orient research to lead adaptation to the times, particularly with regard to the relationships between libraries and other components of the information domain. Examples of opportunities and insights to be gained from study of topics in these agendas are drawn from the experience of exploring the history of the state library and archives of Texas.","Is There Counsel in Those Curtains? Research Agendas for the Times","The Library Quarterly: Information, Community, Policy","2011","10.1086/660131","article","research-article","jstor",NA,2011-07-01,"3",81,"http://www.jstor.org/stable/10.1086/660131","David B. Gracy II","The University of Chicago Press","en","277","295",NA,"library; state library; history; archives; texas state; institution; state librarian; librarians; historical; agency",8224,19,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2010
"135","processed_fulltext_22.txt",1.23767957230793e-05,1.23767957246689e-05,1.23767957239785e-05,1.23767957247333e-05,0.999888608838482,1.23767957247949e-05,1.2376795722709e-05,1.2376795725058e-05,1.23767957244096e-05,1.23767957247526e-05,"fulltext_22","fulltext_22.txt","http://www.jstor.org/stable/26754754","","Getting it on the Record","Journal of Education for Library and Information Science","2019","10.2307/26754754","article","research-article","jstor",NA,2019-07-01,"3",60,"http://www.jstor.org/stable/26754754","Nicole A. Cooke; Joe O. Sánchez","Association for Library and Information Science Education (ALISE)","eng","169","181",NA,"faculty; lis programs; microaggressions; minority; cooke sánchez; diversity; special issue; minority faculty; stories; colleagues",5778,13,"5ba600e5-1e80-4ff3-edf9-458ad76b1059",2010
"136","processed_fulltext_220.txt",0.607798432404021,0.0874582921354311,5.2296746571067e-05,5.22967465710427e-05,5.22967465710459e-05,0.0729477042269196,0.0804905735379388,0.101278118062237,5.22967465711302e-05,0.0498176926471686,"fulltext_220","fulltext_220.txt","http://www.jstor.org/stable/40322410","","Continuing Education","Journal of Education for Librarianship","1975","10.2307/40322410","article","research-article","jstor",NA,1975-01-01,"3",15,"http://www.jstor.org/stable/40322410","Patricia Senn Breivik","Association for Library and Information Science Education (ALISE)","eng","225","228",NA,"workshops; librarians; library; continuing education; peabody; workshop series; nashville; library science; cooperation; peabody perspectives",1503,4,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1970
"137","processed_fulltext_221.txt",7.50082794783572e-06,7.50082794735215e-06,0.576227229684269,7.50082794771911e-06,7.5008279479809e-06,7.5008279475694e-06,7.50082794757741e-06,0.392824674289327,7.50082794722213e-06,0.0308955902307709,"fulltext_221","fulltext_221.txt","http://www.jstor.org/stable/4304048","","A Plan for a Comprehensive Medico-Historical Library: Problems of Scope and Coverage","The Library Quarterly: Information, Community, Policy","1951","10.2307/4304048","article","research-article","jstor",NA,1951-10-01,"4",21,"http://www.jstor.org/stable/4304048","William Jerome Wilson","University of Chicago Press","eng","248","266",NA,"medico historical; library; medical; historical library; comprehensive medico; manuscripts; medico historical library; medical library; army medical; incunable editions",11048,19,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1950
"138","processed_fulltext_222.txt",7.49457251389027e-06,7.49457251411918e-06,0.171882040572849,7.49457251349777e-06,7.49457251378746e-06,7.49457251373159e-06,0.0134939011794911,7.4945725141422e-06,7.4945725135694e-06,0.814571596240063,"fulltext_222","fulltext_222.txt","http://www.jstor.org/stable/4306826","","Theory of Bibliographic Control in Libraries","The Library Quarterly: Information, Community, Policy","1977","10.2307/4306826","article","research-article","jstor",NA,1977-07-01,"3",47,"http://www.jstor.org/stable/4306826","Doralyn J. Hickey","University of Chicago Press","eng","253","273",NA,"bibliographic; library; bibliographic control; cataloging; library catalogs; cataloging rules; librarians; american; national bibliography; bibliographies",9893,21,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1970
"139","processed_fulltext_223.txt",0.858808104242289,0.0500485039754576,5.12528390076294e-05,0.0245656205538648,5.12528390075317e-05,0.0662702541943437,5.12528390075114e-05,5.12528390074738e-05,5.125283900745e-05,5.12528390075358e-05,"fulltext_223","fulltext_223.txt","http://www.jstor.org/stable/40323156","","Education, Training, and Employment of Library and Information Professionals in South Africa","Journal of Education for Library and Information Science","1994","10.2307/40323156","article","research-article","jstor",NA,1994-01-01,"1",35,"http://www.jstor.org/stable/40323156","","Association for Library and Information Science Education (ALISE)","eng","61","63",NA,"professional; black professionals; library; education; employment; training; professional education; lis education; librarians; librarianship",1481,3,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1990
"140","processed_fulltext_224.txt",1.10626922625368e-05,1.10626922620566e-05,0.0891649695955806,1.10626922624467e-05,1.10626922622318e-05,1.10626922613588e-05,0.115823298957362,0.794934292601223,1.10626922624029e-05,1.10626922614985e-05,"fulltext_224","fulltext_224.txt","http://www.jstor.org/stable/4303405","","The Burning of Books","The Library Quarterly: Information, Community, Policy","1945","10.2307/4303405","article","research-article","jstor",NA,1945-10-01,"4",15,"http://www.jstor.org/stable/4303405","Frances E. Hammitt","University of Chicago Press","eng","300","312",NA,"burning; destruction; book burning; censorship; church; libraries; condemned; decree; universities; authority",7482,13,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1940
"141","processed_fulltext_225.txt",0.0496812343184323,0.0481693351887293,0.891735360735676,1.68340105694685e-05,1.68340105694766e-05,1.68340105691888e-05,0.0103130656937468,1.68340105688207e-05,1.68340105693426e-05,1.68340105696342e-05,"fulltext_225","fulltext_225.txt","http://www.jstor.org/stable/40321931","","Library Material without Instruction - A Disaster?","Journal of Education for Librarianship","1967","10.2307/40321931","article","research-article","jstor",NA,1967-07-01,"1",8,"http://www.jstor.org/stable/40321931","Frederick Holler","Association for Library and Information Science Education (ALISE)","eng","38","48",NA,"library material; africa; library science; africa south; analytic predication; card catalogs; closed analytic; headings; language; without instruction",4710,11,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1960
"142","processed_fulltext_226.txt",3.94429038663047e-05,0.0272381325989507,3.94429038661016e-05,3.94429038661199e-05,3.94429038662949e-05,3.94429038661563e-05,0.894099917409454,0.0783858496645314,3.94429038661913e-05,3.94429038664246e-05,"fulltext_226","fulltext_226.txt","http://www.jstor.org/stable/40323027","","Anti-Communism, Racism, and Censorship in the McCarthy Era: The Case of Ruth W. Brown and the Bartlesville Public Library","Journal of Education for Library and Information Science","1994","10.2307/40323027","article","research-article","jstor",NA,1994-10-01,"4",35,"http://www.jstor.org/stable/40323027","Louise S. Robbins","Association for Library and Information Science Education (ALISE)","eng","331","334",NA,"library; bartlesville; intellectual freedom; ruth brown; oklahoma; oklahoma library; freedom committee; censorship; american library; bartlesville librarian",1983,4,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1990
"143","processed_fulltext_227.txt",7.92586874011987e-06,0.731133627034864,7.92586874041711e-06,7.92586873982578e-06,7.92586874067835e-06,7.9258687406051e-06,0.0521744784572507,0.216636413426703,7.92586874048625e-06,7.9258687404643e-06,"fulltext_227","fulltext_227.txt","http://www.jstor.org/stable/4302570","","Social Reform, Education, and the Library, 1850-1900","The Library Quarterly: Information, Community, Policy","1939","10.2307/4302570","article","research-article","jstor",NA,1939-04-01,"2",9,"http://www.jstor.org/stable/4302570","Sidney Ditzion","University of Chicago Press","eng","156","184",NA,"library; public library; annual report; reform education; report; social reform; library quarterly; reading; free library; chicago public",10257,29,"a4a20e2d-4e67-f67b-c64c-8a0212565202",1930
"144","processed_fulltext_228.txt",0.999911687625143,9.81248609548516e-06,9.81248609509304e-06,9.81248609540037e-06,9.81248609543394e-06,9.81248609515856e-06,9.81248609527132e-06,9.81248609510571e-06,9.81248609489387e-06,9.81248609539153e-06,"fulltext_228","fulltext_228.txt","http://www.jstor.org/stable/43686942","This paper ¡s a case study of a Master of Library and Information Studies degree program online option that has been unusually successful in retaining and graduating students. Design characteristics of this program that has maintained a retention rate of over 90 percent over five years are described and mapped to the literature on distance education published after its implementation. The paper reports that characteristics identified in the practical and theoretical literatures are the same as, or closely related to, the characteristics of the program described. Student transcripts were used to track retention and time-to-completion. Topics for continuing study are identified and described. This is the first of two papers on retention in distance learning programs. The present paper (Part 1) addresses program design and implementation; Part 2 focuses on student responses to the online program option as they relate to student learning styles and outcomes.","Profiles in Retention Part 1: Design Characteristics of a Graduate Synchronous Online Program","Journal of Education for Library and Information Science","2013","10.2307/43686942","article","research-article","jstor",NA,2013-04-01,"2",54,"http://www.jstor.org/stable/43686942","Elizabeth Aversa; Steven MacCall","Association for Library and Information Science Education (ALISE)","eng","147","161",NA,"students; program; retention; online; slis program; program option; courses; misc courses; faculty; attribute activity",7011,15,"a4a20e2d-4e67-f67b-c64c-8a0212565202",2010
